date,state,district,pincode,bio_age_5_17,bio_age_17_
28-05-2025,Karnataka,Bangalore,560043,9,28
28-05-2025,Karnataka,Bangalore,560047,5,18
28-05-2025,Karnataka,Bangalore,560049,2,8
28-05-2025,Karnataka,Bangalore,560050,3,11
28-05-2025,Karnataka,Bangalore,560054,4,5
28-05-2025,Karnataka,Bangalore,560057,3,9
28-05-2025,Karnataka,Bangalore,560059,1,1
28-05-2025,Karnataka,Bangalore,560062,3,11
28-05-2025,Karnataka,Bangalore,560068,7,30
28-05-2025,Karnataka,Bangalore,560070,4,10
28-05-2025,Karnataka,Bangalore,560071,2,1
28-05-2025,Karnataka,Bangalore,560072,4,9
28-05-2025,Karnataka,Bangalore,560076,2,15
28-05-2025,Karnataka,Bangalore,560082,5,6
28-05-2025,Karnataka,Bangalore,560085,1,15
28-05-2025,Karnataka,Bangalore,560086,1,9
28-05-2025,Karnataka,Bangalore,560095,0,2
28-05-2025,Karnataka,Bangalore,560099,2,11
28-05-2025,Karnataka,Bangalore,560100,0,7
28-05-2025,Karnataka,Bangalore,562106,5,15
29-05-2025,Karnataka,Bangalore,560010,2,8
29-05-2025,Karnataka,Bangalore,560015,1,5
29-05-2025,Karnataka,Bangalore,560018,2,10
29-05-2025,Karnataka,Bangalore,560021,7,20
29-05-2025,Karnataka,Bangalore,560022,2,4
29-05-2025,Karnataka,Bangalore,560025,3,2
29-05-2025,Karnataka,Bangalore,560030,2,7
29-05-2025,Karnataka,Bangalore,560036,4,12
29-05-2025,Karnataka,Bangalore,560037,4,6
29-05-2025,Karnataka,Bangalore,560042,1,1
29-05-2025,Karnataka,Bangalore,560045,19,51
29-05-2025,Karnataka,Bangalore,560051,0,11
29-05-2025,Karnataka,Bangalore,560055,1,0
29-05-2025,Karnataka,Bangalore,560058,9,9
29-05-2025,Karnataka,Bangalore,560067,3,7
29-05-2025,Karnataka,Bangalore,560068,6,11
29-05-2025,Karnataka,Bangalore,560069,0,3
29-05-2025,Karnataka,Bangalore,560090,5,3
29-05-2025,Karnataka,Bangalore,560091,4,21
29-05-2025,Karnataka,Bangalore,560099,0,6
29-05-2025,Karnataka,Bangalore,562130,0,4
02-06-2025,Karnataka,Bangalore,560010,2,6
02-06-2025,Karnataka,Bangalore,560027,1,5
02-06-2025,Karnataka,Bangalore,560030,2,11
02-06-2025,Karnataka,Bangalore,560037,5,14
02-06-2025,Karnataka,Bangalore,560038,1,6
02-06-2025,Karnataka,Bangalore,560039,1,15
02-06-2025,Karnataka,Bangalore,560046,4,6
02-06-2025,Karnataka,Bangalore,560047,3,15
02-06-2025,Karnataka,Bangalore,560049,1,5
02-06-2025,Karnataka,Bangalore,560057,2,9
02-06-2025,Karnataka,Bangalore,560061,1,8
02-06-2025,Karnataka,Bangalore,560068,3,37
02-06-2025,Karnataka,Bangalore,560077,5,6
02-06-2025,Karnataka,Bangalore,560082,1,1
02-06-2025,Karnataka,Bangalore,560086,2,5
02-06-2025,Karnataka,Bangalore,560091,9,21
02-06-2025,Karnataka,Bangalore,560094,3,4
02-06-2025,Karnataka,Bangalore,560097,4,8
02-06-2025,Karnataka,Bangalore,560099,1,5
02-06-2025,Karnataka,Bangalore,562106,1,23
01-06-2025,Karnataka,Bangalore,560084,0,4
01-06-2025,Karnataka,Bangalore,560097,0,3
01-06-2025,Karnataka,Bangalore,562120,0,1
01-06-2025,Karnataka,Bangalore,562130,1,0
01-06-2025,Karnataka,Bangalore,560003,0,3
01-06-2025,Karnataka,Bangalore,560010,2,4
01-06-2025,Karnataka,Bangalore,560021,3,7
01-06-2025,Karnataka,Bangalore,560030,0,5
01-06-2025,Karnataka,Bangalore,560037,0,3
01-06-2025,Karnataka,Bangalore,560042,0,1
01-06-2025,Karnataka,Bangalore,560046,0,1
01-06-2025,Karnataka,Bangalore,560047,0,4
01-06-2025,Karnataka,Bangalore,560056,4,7
01-06-2025,Karnataka,Bangalore,560062,0,1
01-06-2025,Karnataka,Bangalore,560066,0,1
01-06-2025,Karnataka,Bangalore,560075,2,4
03-06-2025,Karnataka,Bangalore,560002,0,3
03-06-2025,Karnataka,Bangalore,560005,1,12
03-06-2025,Karnataka,Bangalore,560009,0,1
03-06-2025,Karnataka,Bangalore,560016,1,20
03-06-2025,Karnataka,Bangalore,560018,1,10
03-06-2025,Karnataka,Bangalore,560023,6,17
03-06-2025,Karnataka,Bangalore,560030,1,10
03-06-2025,Karnataka,Bangalore,560035,2,0
03-06-2025,Karnataka,Bangalore,560043,5,30
03-06-2025,Karnataka,Bangalore,560046,2,4
03-06-2025,Karnataka,Bangalore,560048,1,4
03-06-2025,Karnataka,Bangalore,560053,1,7
03-06-2025,Karnataka,Bangalore,560059,0,1
03-06-2025,Karnataka,Bangalore,560073,4,4
03-06-2025,Karnataka,Bangalore,560075,2,11
03-06-2025,Karnataka,Bangalore,560077,3,14
03-06-2025,Karnataka,Bangalore,560078,2,20
03-06-2025,Karnataka,Bangalore,560082,1,2
03-06-2025,Karnataka,Bangalore,560089,0,4
03-06-2025,Karnataka,Bangalore,560094,0,2
03-06-2025,Karnataka,Bangalore,560099,1,8
03-06-2025,Karnataka,Bangalore,560100,1,9
03-06-2025,Karnataka,Bangalore,560102,0,5
03-06-2025,Karnataka,Bangalore,562107,3,6
03-06-2025,Karnataka,Bangalore,562123,4,4
03-06-2025,Karnataka,Bangalore,562149,1,2
30-05-2025,Karnataka,Bangalore,560002,1,3
30-05-2025,Karnataka,Bangalore,560004,2,5
30-05-2025,Karnataka,Bangalore,560008,2,5
30-05-2025,Karnataka,Bangalore,560016,5,10
30-05-2025,Karnataka,Bangalore,560023,4,12
30-05-2025,Karnataka,Bangalore,560027,2,5
30-05-2025,Karnataka,Bangalore,560030,2,9
30-05-2025,Karnataka,Bangalore,560037,1,11
30-05-2025,Karnataka,Bangalore,560045,3,20
30-05-2025,Karnataka,Bangalore,560047,1,9
30-05-2025,Karnataka,Bangalore,560050,0,2
30-05-2025,Karnataka,Bangalore,560051,1,5
30-05-2025,Karnataka,Bangalore,560054,1,3
30-05-2025,Karnataka,Bangalore,560058,3,7
30-05-2025,Karnataka,Bangalore,560070,1,7
30-05-2025,Karnataka,Bangalore,560076,3,4
30-05-2025,Karnataka,Bangalore,560087,4,2
30-05-2025,Karnataka,Bangalore,560090,1,3
30-05-2025,Karnataka,Bangalore,560095,0,6
30-05-2025,Karnataka,Bangalore,561203,1,1
04-06-2025,Karnataka,Bangalore,560014,0,1
04-06-2025,Karnataka,Bangalore,560028,0,3
04-06-2025,Karnataka,Bangalore,560034,2,4
04-06-2025,Karnataka,Bangalore,560040,0,9
04-06-2025,Karnataka,Bangalore,560045,4,36
04-06-2025,Karnataka,Bangalore,560060,2,7
04-06-2025,Karnataka,Bangalore,560068,2,10
04-06-2025,Karnataka,Bangalore,560069,0,2
04-06-2025,Karnataka,Bangalore,560082,0,4
04-06-2025,Karnataka,Bangalore,560103,0,2
04-06-2025,Karnataka,Bangalore,562123,2,10
05-06-2025,Karnataka,Bangalore,560001,1,5
05-06-2025,Karnataka,Bangalore,560004,0,2
05-06-2025,Karnataka,Bangalore,560008,0,11
05-06-2025,Karnataka,Bangalore,560012,0,1
05-06-2025,Karnataka,Bangalore,560013,0,1
05-06-2025,Karnataka,Bangalore,560041,1,3
05-06-2025,Karnataka,Bangalore,560048,0,2
05-06-2025,Karnataka,Bangalore,560049,2,6
05-06-2025,Karnataka,Bangalore,560051,1,6
05-06-2025,Karnataka,Bangalore,560053,0,6
05-06-2025,Karnataka,Bangalore,560058,2,12
05-06-2025,Karnataka,Bangalore,560070,3,14
05-06-2025,Karnataka,Bangalore,560077,2,7
05-06-2025,Karnataka,Bangalore,560079,4,23
05-06-2025,Karnataka,Bangalore,560083,0,4
05-06-2025,Karnataka,Bangalore,560087,0,2
05-06-2025,Karnataka,Bangalore,560089,1,1
05-06-2025,Karnataka,Bangalore,560090,3,6
31-05-2025,Karnataka,Bangalore,560001,0,4
31-05-2025,Karnataka,Bangalore,560021,6,15
31-05-2025,Karnataka,Bangalore,560022,1,5
31-05-2025,Karnataka,Bangalore,560024,1,4
31-05-2025,Karnataka,Bangalore,560027,1,11
31-05-2025,Karnataka,Bangalore,560029,4,6
31-05-2025,Karnataka,Bangalore,560033,7,12
31-05-2025,Karnataka,Bangalore,560054,1,12
31-05-2025,Karnataka,Bangalore,560057,2,2
31-05-2025,Karnataka,Bangalore,560064,1,15
31-05-2025,Karnataka,Bangalore,560077,1,14
31-05-2025,Karnataka,Bangalore,560079,9,18
31-05-2025,Karnataka,Bangalore,560082,4,0
31-05-2025,Karnataka,Bangalore,560083,0,7
31-05-2025,Karnataka,Bangalore,560090,3,5
31-05-2025,Karnataka,Bangalore,560096,1,9
31-05-2025,Karnataka,Bangalore,560102,3,6
31-05-2025,Karnataka,Bangalore,562149,1,1
06-06-2025,Karnataka,Bangalore,560004,0,5
06-06-2025,Karnataka,Bangalore,560008,1,12
06-06-2025,Karnataka,Bangalore,560022,0,12
06-06-2025,Karnataka,Bangalore,560027,1,7
06-06-2025,Karnataka,Bangalore,560034,0,1
06-06-2025,Karnataka,Bangalore,560040,2,11
06-06-2025,Karnataka,Bangalore,560041,0,6
06-06-2025,Karnataka,Bangalore,560043,4,11
06-06-2025,Karnataka,Bangalore,560047,4,19
06-06-2025,Karnataka,Bangalore,560057,5,8
06-06-2025,Karnataka,Bangalore,560058,3,15
06-06-2025,Karnataka,Bangalore,560062,2,10
06-06-2025,Karnataka,Bangalore,560075,0,5
06-06-2025,Karnataka,Bangalore,560079,3,23
06-06-2025,Karnataka,Bangalore,560084,3,15
06-06-2025,Karnataka,Bangalore,560096,2,7
06-06-2025,Karnataka,Bangalore,560098,3,6
06-06-2025,Karnataka,Bangalore,560100,7,8
07-06-2025,Karnataka,Bangalore,560008,1,4
07-06-2025,Karnataka,Bangalore,560009,0,2
07-06-2025,Karnataka,Bangalore,560017,0,1
07-06-2025,Karnataka,Bangalore,560019,0,3
07-06-2025,Karnataka,Bangalore,560020,0,2
07-06-2025,Karnataka,Bangalore,560028,1,3
07-06-2025,Karnataka,Bangalore,560035,0,4
07-06-2025,Karnataka,Bangalore,560039,0,3
07-06-2025,Karnataka,Bangalore,560040,7,6
07-06-2025,Karnataka,Bangalore,560053,0,2
07-06-2025,Karnataka,Bangalore,560056,2,7
07-06-2025,Karnataka,Bangalore,560067,0,1
07-06-2025,Karnataka,Bangalore,560072,0,14
07-06-2025,Karnataka,Bangalore,560073,1,6
07-06-2025,Karnataka,Bangalore,560092,3,1
07-06-2025,Karnataka,Bangalore,560097,0,4
07-06-2025,Karnataka,Bangalore,560098,2,4
07-06-2025,Karnataka,Bangalore,560100,3,1
07-06-2025,Karnataka,Bangalore,560105,1,5
20-06-2025,Karnataka,Bangalore,560003,0,7
20-06-2025,Karnataka,Bangalore,560008,1,9
20-06-2025,Karnataka,Bangalore,560026,7,17
20-06-2025,Karnataka,Bangalore,560028,0,1
20-06-2025,Karnataka,Bangalore,560046,1,7
20-06-2025,Karnataka,Bangalore,560054,0,10
20-06-2025,Karnataka,Bangalore,560062,0,13
20-06-2025,Karnataka,Bangalore,560066,3,3
20-06-2025,Karnataka,Bangalore,560073,1,6
20-06-2025,Karnataka,Bangalore,560077,4,9
20-06-2025,Karnataka,Bangalore,560085,2,14
20-06-2025,Karnataka,Bangalore,560087,3,1
20-06-2025,Karnataka,Bangalore,560096,0,8
20-06-2025,Karnataka,Bangalore,560097,2,4
20-06-2025,Karnataka,Bangalore,560099,2,8
20-06-2025,Karnataka,Bangalore,560100,1,7
20-06-2025,Karnataka,Bangalore,560102,0,3
20-06-2025,Karnataka,Bangalore,560103,0,3
20-06-2025,Karnataka,Bangalore,562110,0,1
19-06-2025,Karnataka,Bangalore,560006,1,3
19-06-2025,Karnataka,Bangalore,560017,2,6
19-06-2025,Karnataka,Bangalore,560018,1,12
19-06-2025,Karnataka,Bangalore,560021,2,15
19-06-2025,Karnataka,Bangalore,560022,0,10
19-06-2025,Karnataka,Bangalore,560030,2,14
19-06-2025,Karnataka,Bangalore,560033,1,11
19-06-2025,Karnataka,Bangalore,560048,1,6
19-06-2025,Karnataka,Bangalore,560056,4,10
19-06-2025,Karnataka,Bangalore,560057,0,15
19-06-2025,Karnataka,Bangalore,560063,1,2
19-06-2025,Karnataka,Bangalore,560064,5,19
19-06-2025,Karnataka,Bangalore,560067,3,7
19-06-2025,Karnataka,Bangalore,560069,1,2
19-06-2025,Karnataka,Bangalore,560072,1,12
19-06-2025,Karnataka,Bangalore,560077,2,11
19-06-2025,Karnataka,Bangalore,560084,1,17
19-06-2025,Karnataka,Bangalore,560092,2,1
19-06-2025,Karnataka,Bangalore,560102,3,6
19-06-2025,Karnataka,Bangalore,560103,1,3
19-06-2025,Karnataka,Bangalore,560104,1,0
19-06-2025,Karnataka,Bangalore,561203,0,2
19-06-2025,Karnataka,Bangalore,562106,3,10
19-06-2025,Karnataka,Bangalore,562129,0,1
19-06-2025,Karnataka,Bangalore,562130,2,7
23-06-2025,Karnataka,Bangalore,560006,0,4
23-06-2025,Karnataka,Bangalore,560020,0,5
23-06-2025,Karnataka,Bangalore,560023,1,15
23-06-2025,Karnataka,Bangalore,560028,1,0
23-06-2025,Karnataka,Bangalore,560030,0,19
23-06-2025,Karnataka,Bangalore,560048,2,7
23-06-2025,Karnataka,Bangalore,560050,0,8
23-06-2025,Karnataka,Bangalore,560054,1,9
23-06-2025,Karnataka,Bangalore,560056,1,9
23-06-2025,Karnataka,Bangalore,560058,2,20
23-06-2025,Karnataka,Bangalore,560062,3,9
23-06-2025,Karnataka,Bangalore,560087,2,3
23-06-2025,Karnataka,Bangalore,560095,0,1
23-06-2025,Karnataka,Bangalore,560096,1,11
23-06-2025,Karnataka,Bangalore,560097,0,15
23-06-2025,Karnataka,Bangalore,560102,1,2
23-06-2025,Karnataka,Bangalore,560103,2,4
23-06-2025,Karnataka,Bangalore,562123,0,4
23-06-2025,Karnataka,Bangalore,562149,2,1
22-06-2025,Karnataka,Bangalore,560005,1,3
22-06-2025,Karnataka,Bangalore,560017,1,1
22-06-2025,Karnataka,Bangalore,560020,0,3
22-06-2025,Karnataka,Bangalore,560022,2,2
22-06-2025,Karnataka,Bangalore,560037,2,3
22-06-2025,Karnataka,Bangalore,560040,1,8
22-06-2025,Karnataka,Bangalore,560045,5,9
22-06-2025,Karnataka,Bangalore,560051,1,0
22-06-2025,Karnataka,Bangalore,560057,1,3
22-06-2025,Karnataka,Bangalore,560066,2,0
22-06-2025,Karnataka,Bangalore,560067,0,1
22-06-2025,Karnataka,Bangalore,560090,0,1
22-06-2025,Karnataka,Bangalore,560094,0,4
22-06-2025,Karnataka,Bangalore,562130,1,3
27-06-2025,Karnataka,Bangalore,560004,0,5
27-06-2025,Karnataka,Bangalore,560005,3,3
27-06-2025,Karnataka,Bangalore,560006,1,0
27-06-2025,Karnataka,Bangalore,560008,0,6
27-06-2025,Karnataka,Bangalore,560010,1,17
27-06-2025,Karnataka,Bangalore,560012,1,0
27-06-2025,Karnataka,Bangalore,560021,2,13
27-06-2025,Karnataka,Bangalore,560022,0,8
27-06-2025,Karnataka,Bangalore,560026,2,19
27-06-2025,Karnataka,Bangalore,560039,3,5
27-06-2025,Karnataka,Bangalore,560047,0,14
27-06-2025,Karnataka,Bangalore,560056,0,10
27-06-2025,Karnataka,Bangalore,560063,1,0
27-06-2025,Karnataka,Bangalore,560068,2,19
27-06-2025,Karnataka,Bangalore,560072,1,16
27-06-2025,Karnataka,Bangalore,560079,7,20
27-06-2025,Karnataka,Bangalore,560087,0,4
27-06-2025,Karnataka,Bangalore,560091,4,26
27-06-2025,Karnataka,Bangalore,560093,0,3
27-06-2025,Karnataka,Bangalore,560097,1,8
27-06-2025,Karnataka,Bangalore,560102,1,10
27-06-2025,Karnataka,Bangalore,560105,0,5
27-06-2025,Karnataka,Bangalore,561203,1,0
27-06-2025,Karnataka,Bangalore,562149,2,2
28-06-2025,Karnataka,Bangalore,560002,0,3
28-06-2025,Karnataka,Bangalore,560003,0,5
28-06-2025,Karnataka,Bangalore,560016,1,11
28-06-2025,Karnataka,Bangalore,560022,0,6
28-06-2025,Karnataka,Bangalore,560038,0,2
28-06-2025,Karnataka,Bangalore,560039,1,6
28-06-2025,Karnataka,Bangalore,560046,2,8
28-06-2025,Karnataka,Bangalore,560050,4,3
28-06-2025,Karnataka,Bangalore,560051,0,4
28-06-2025,Karnataka,Bangalore,560054,1,3
28-06-2025,Karnataka,Bangalore,560055,0,2
28-06-2025,Karnataka,Bangalore,560057,2,10
28-06-2025,Karnataka,Bangalore,560058,6,13
28-06-2025,Karnataka,Bangalore,560069,3,1
28-06-2025,Karnataka,Bangalore,560079,6,25
28-06-2025,Karnataka,Bangalore,560085,4,11
28-06-2025,Karnataka,Bangalore,560091,6,21
28-06-2025,Karnataka,Bangalore,560093,0,1
28-06-2025,Karnataka,Bangalore,560095,0,2
28-06-2025,Karnataka,Bangalore,560096,4,2
28-06-2025,Karnataka,Bangalore,560098,3,7
28-06-2025,Karnataka,Bangalore,560100,0,7
28-06-2025,Karnataka,Bangalore,560105,2,12
21-06-2025,Karnataka,Bangalore,560002,3,4
21-06-2025,Karnataka,Bangalore,560005,7,10
21-06-2025,Karnataka,Bangalore,560006,1,3
21-06-2025,Karnataka,Bangalore,560010,5,5
21-06-2025,Karnataka,Bangalore,560018,1,8
21-06-2025,Karnataka,Bangalore,560019,1,4
21-06-2025,Karnataka,Bangalore,560022,5,6
21-06-2025,Karnataka,Bangalore,560023,3,17
21-06-2025,Karnataka,Bangalore,560053,0,8
21-06-2025,Karnataka,Bangalore,560055,0,1
21-06-2025,Karnataka,Bangalore,560061,2,7
21-06-2025,Karnataka,Bangalore,560062,4,4
21-06-2025,Karnataka,Bangalore,560067,6,9
21-06-2025,Karnataka,Bangalore,560071,0,3
21-06-2025,Karnataka,Bangalore,560072,3,9
21-06-2025,Karnataka,Bangalore,560078,2,17
21-06-2025,Karnataka,Bangalore,560089,1,1
21-06-2025,Karnataka,Bangalore,560092,6,8
21-06-2025,Karnataka,Bangalore,560093,1,7
21-06-2025,Karnataka,Bangalore,560098,2,9
21-06-2025,Karnataka,Bangalore,560099,1,8
21-06-2025,Karnataka,Bangalore,562125,9,12
24-06-2025,Karnataka,Bangalore,560014,1,1
24-06-2025,Karnataka,Bangalore,560023,2,19
24-06-2025,Karnataka,Bangalore,560027,1,8
24-06-2025,Karnataka,Bangalore,560034,0,2
24-06-2025,Karnataka,Bangalore,560039,1,6
24-06-2025,Karnataka,Bangalore,560045,11,43
24-06-2025,Karnataka,Bangalore,560048,1,6
24-06-2025,Karnataka,Bangalore,560051,0,3
24-06-2025,Karnataka,Bangalore,560053,1,4
24-06-2025,Karnataka,Bangalore,560059,0,1
24-06-2025,Karnataka,Bangalore,560060,3,18
24-06-2025,Karnataka,Bangalore,560062,2,8
24-06-2025,Karnataka,Bangalore,560066,2,4
24-06-2025,Karnataka,Bangalore,560091,2,29
24-06-2025,Karnataka,Bangalore,560094,1,4
25-06-2025,Karnataka,Bangalore,560002,1,9
25-06-2025,Karnataka,Bangalore,560003,0,3
25-06-2025,Karnataka,Bangalore,560004,1,4
25-06-2025,Karnataka,Bangalore,560018,1,13
25-06-2025,Karnataka,Bangalore,560023,3,20
25-06-2025,Karnataka,Bangalore,560027,1,16
25-06-2025,Karnataka,Bangalore,560029,0,10
25-06-2025,Karnataka,Bangalore,560032,5,19
25-06-2025,Karnataka,Bangalore,560033,0,5
25-06-2025,Karnataka,Bangalore,560041,0,6
25-06-2025,Karnataka,Bangalore,560045,6,37
25-06-2025,Karnataka,Bangalore,560046,0,3
25-06-2025,Karnataka,Bangalore,560054,0,10
25-06-2025,Karnataka,Bangalore,560056,2,7
25-06-2025,Karnataka,Bangalore,560057,1,14
25-06-2025,Karnataka,Bangalore,560058,7,14
25-06-2025,Karnataka,Bangalore,560071,0,2
25-06-2025,Karnataka,Bangalore,560086,2,8
25-06-2025,Karnataka,Bangalore,560094,2,7
25-06-2025,Karnataka,Bangalore,560098,1,5
25-06-2025,Karnataka,Bangalore,560099,0,6
25-06-2025,Karnataka,Bangalore,560102,3,7
25-06-2025,Karnataka,Bangalore,560103,0,1
25-06-2025,Karnataka,Bangalore,560104,1,2
25-06-2025,Karnataka,Bangalore,562107,1,2
25-06-2025,Karnataka,Bangalore,562125,1,3
26-06-2025,Karnataka,Bangalore,560002,1,4
26-06-2025,Karnataka,Bangalore,560010,1,9
26-06-2025,Karnataka,Bangalore,560011,3,10
26-06-2025,Karnataka,Bangalore,560015,2,2
26-06-2025,Karnataka,Bangalore,560020,0,3
26-06-2025,Karnataka,Bangalore,560024,0,4
26-06-2025,Karnataka,Bangalore,560025,0,7
26-06-2025,Karnataka,Bangalore,560026,3,28
26-06-2025,Karnataka,Bangalore,560032,4,22
26-06-2025,Karnataka,Bangalore,560033,1,5
26-06-2025,Karnataka,Bangalore,560034,1,3
26-06-2025,Karnataka,Bangalore,560041,0,6
26-06-2025,Karnataka,Bangalore,560043,3,24
26-06-2025,Karnataka,Bangalore,560051,0,7
26-06-2025,Karnataka,Bangalore,560056,3,11
26-06-2025,Karnataka,Bangalore,560069,0,3
26-06-2025,Karnataka,Bangalore,560080,0,4
26-06-2025,Karnataka,Bangalore,560086,2,8
26-06-2025,Karnataka,Bangalore,560095,0,3
26-06-2025,Karnataka,Bangalore,560097,0,16
26-06-2025,Karnataka,Bangalore,562107,0,5
26-06-2025,Karnataka,Bangalore,562130,0,8
26-06-2025,Karnataka,Bangalore,562157,0,2
25-07-2025,Karnataka,Bangalore,560013,0,1
27-07-2025,Karnataka,Bangalore,560038,0,1
29-07-2025,Karnataka,Bangalore,560104,0,1
20-07-2025,Karnataka,Bangalore,560059,0,1
20-07-2025,Karnataka,Bangalore,560069,0,1
22-07-2025,Karnataka,Bangalore,560071,0,1
23-07-2025,Karnataka,Bangalore,560088,0,3
24-07-2025,Karnataka,Bangalore,560055,0,1
24-07-2025,Karnataka,Bangalore,560059,0,2
24-07-2025,Karnataka,Bangalore,560088,0,1
27-08-2025,Karnataka,Bangalore,560022,0,2
27-08-2025,Karnataka,Bangalore,560034,0,1
27-08-2025,Karnataka,Bangalore,562106,0,2
11-08-2025,Karnataka,Bangalore,560025,0,3
12-08-2025,Karnataka,Bangalore,562110,0,1
11-08-2025,Karnataka,Bangalore,560063,1,2
11-08-2025,Karnataka,Bangalore,560088,0,2
09-08-2025,Karnataka,Bangalore,560041,0,5
09-08-2025,Karnataka,Bangalore,560055,0,1
09-08-2025,Karnataka,Bangalore,560071,0,2
10-08-2025,Karnataka,Bangalore,560042,0,1
10-08-2025,Karnataka,Bangalore,560053,0,2
10-08-2025,Karnataka,Bangalore,560071,0,2
02-08-2025,Karnataka,Bangalore,560006,0,1
01-08-2025,Karnataka,Bangalore,560059,0,1
01-08-2025,Karnataka,Bangalore,560106,0,1
03-08-2025,Karnataka,Bangalore,560005,0,1
03-08-2025,Karnataka,Bangalore,560015,0,1
03-08-2025,Karnataka,Bangalore,560083,0,1
03-08-2025,Karnataka,Bangalore,562130,1,1
30-07-2025,Karnataka,Bangalore,560088,0,4
30-07-2025,Karnataka,Bangalore,560095,0,1
02-09-2025,Karnataka,Bangalore,560007,0,1
02-09-2025,Karnataka,Bangalore,560082,0,2
24-08-2025,Karnataka,Bangalore,560042,0,1
24-08-2025,Karnataka,Bangalore,560063,0,1
24-08-2025,Karnataka,Bangalore,560071,0,1
25-08-2025,Karnataka,Bangalore,560069,0,1
15-08-2025,Karnataka,Bangalore,560002,0,2
15-08-2025,Karnataka,Bangalore,560016,0,1
15-08-2025,Karnataka,Bangalore,560028,0,2
15-08-2025,Karnataka,Bangalore,560030,0,1
15-08-2025,Karnataka,Bangalore,560039,0,1
15-08-2025,Karnataka,Bangalore,560045,0,5
15-08-2025,Karnataka,Bangalore,560047,0,2
15-08-2025,Karnataka,Bangalore,560057,0,2
15-08-2025,Karnataka,Bangalore,560061,1,2
15-08-2025,Karnataka,Bangalore,560076,0,5
15-08-2025,Karnataka,Bangalore,560090,0,1
15-08-2025,Karnataka,Bangalore,560093,0,1
15-08-2025,Karnataka,Bangalore,560094,0,3
15-08-2025,Karnataka,Bangalore,562123,0,2
16-08-2025,Karnataka,Bangalore,560069,0,2
04-08-2025,Karnataka,Bangalore,562110,0,1
07-08-2025,Karnataka,Bangalore,560071,0,1
06-08-2025,Karnataka,Bangalore,560042,0,1
06-08-2025,Karnataka,Bangalore,560069,0,2
06-08-2025,Karnataka,Bangalore,560089,0,2
08-08-2025,Karnataka,Bangalore,560013,0,1
08-08-2025,Karnataka,Bangalore,560065,0,2
08-08-2025,Karnataka,Bangalore,560088,2,1
15-07-2025,Karnataka,Bangalore,562109,0,1
03-01-2026,Karnataka,Bangalore,560004,1,0
03-01-2026,Karnataka,Bangalore,560010,0,1
03-01-2026,Karnataka,Bangalore,560016,0,8
03-01-2026,Karnataka,Bangalore,560017,1,0
03-01-2026,Karnataka,Bangalore,560018,2,3
03-01-2026,Karnataka,Bangalore,560020,0,1
03-01-2026,Karnataka,Bangalore,560022,1,4
03-01-2026,Karnataka,Bangalore,560029,0,1
03-01-2026,Karnataka,Bangalore,560030,1,0
03-01-2026,Karnataka,Bangalore,560032,0,5
03-01-2026,Karnataka,Bangalore,560034,1,2
03-01-2026,Karnataka,Bangalore,560047,0,3
03-01-2026,Karnataka,Bangalore,560053,0,1
03-01-2026,Karnataka,Bangalore,560054,0,2
03-01-2026,Karnataka,Bangalore,560057,0,1
03-01-2026,Karnataka,Bangalore,560058,0,5
03-01-2026,Karnataka,Bangalore,560066,3,0
03-01-2026,Karnataka,Bangalore,560077,1,6
03-01-2026,Karnataka,Bangalore,560085,1,1
03-01-2026,Karnataka,Bangalore,560095,0,1
03-01-2026,Karnataka,Bangalore,560098,2,0
03-01-2026,Karnataka,Bangalore,560103,1,3
03-01-2026,Karnataka,Bangalore,562106,2,1
03-01-2026,Karnataka,Bangalore,562149,1,1
02-01-2026,Karnataka,Bangalore,560003,3,8
02-01-2026,Karnataka,Bangalore,560019,0,4
02-01-2026,Karnataka,Bangalore,560021,5,13
02-01-2026,Karnataka,Bangalore,560022,4,7
02-01-2026,Karnataka,Bangalore,560023,9,10
02-01-2026,Karnataka,Bangalore,560026,15,32
02-01-2026,Karnataka,Bangalore,560029,5,11
02-01-2026,Karnataka,Bangalore,560032,16,28
02-01-2026,Karnataka,Bangalore,560033,2,8
02-01-2026,Karnataka,Bangalore,560047,9,16
02-01-2026,Karnataka,Bangalore,560050,4,7
02-01-2026,Karnataka,Bangalore,560056,6,9
02-01-2026,Karnataka,Bangalore,560068,10,17
02-01-2026,Karnataka,Bangalore,560071,1,0
02-01-2026,Karnataka,Bangalore,560075,4,7
02-01-2026,Karnataka,Bangalore,560077,5,13
02-01-2026,Karnataka,Bangalore,560084,8,7
02-01-2026,Karnataka,Bangalore,560085,5,5
02-01-2026,Karnataka,Bangalore,560088,0,1
02-01-2026,Karnataka,Bangalore,560090,2,3
02-01-2026,Karnataka,Bangalore,560095,0,2
02-01-2026,Karnataka,Bangalore,560096,4,13
