date,state,district,pincode,demo_age_5_17,demo_age_17_
17-10-2025,Karnataka,Bangalore,560064,0,8
17-10-2025,Karnataka,Bangalore,560067,0,3
17-10-2025,Karnataka,Bangalore,560071,0,1
17-10-2025,Karnataka,Bangalore,560079,1,6
17-10-2025,Karnataka,Bangalore,560084,0,6
17-10-2025,Karnataka,Bangalore,560091,0,17
17-10-2025,Karnataka,Bangalore,560094,0,1
17-10-2025,Karnataka,Bangalore,560096,0,6
17-10-2025,Karnataka,Bangalore,560100,0,6
17-10-2025,Karnataka,Bangalore,560102,1,5
17-10-2025,Karnataka,Bangalore,560105,0,7
17-10-2025,Karnataka,Bangalore,562125,0,3
18-10-2025,Karnataka,Bangalore,560010,1,5
18-10-2025,Karnataka,Bangalore,560022,0,4
18-10-2025,Karnataka,Bangalore,560024,1,2
18-10-2025,Karnataka,Bangalore,560026,0,12
18-10-2025,Karnataka,Bangalore,560030,1,7
18-10-2025,Karnataka,Bangalore,560035,0,4
18-10-2025,Karnataka,Bangalore,560046,0,2
18-10-2025,Karnataka,Bangalore,560053,0,5
18-10-2025,Karnataka,Bangalore,560067,2,1
18-10-2025,Karnataka,Bangalore,560077,0,4
18-10-2025,Karnataka,Bangalore,560093,2,4
18-10-2025,Karnataka,Bangalore,560096,1,5
18-10-2025,Karnataka,Bangalore,560097,1,7
18-10-2025,Karnataka,Bangalore,562106,0,8
18-10-2025,Karnataka,Bangalore,562123,1,7
26-10-2025,Karnataka,Bangalore,560001,0,5
26-10-2025,Karnataka,Bangalore,560012,0,1
26-10-2025,Karnataka,Bangalore,560020,0,5
26-10-2025,Karnataka,Bangalore,560022,0,10
26-10-2025,Karnataka,Bangalore,560026,0,22
26-10-2025,Karnataka,Bangalore,560032,2,14
26-10-2025,Karnataka,Bangalore,560038,0,1
26-10-2025,Karnataka,Bangalore,560050,0,9
26-10-2025,Karnataka,Bangalore,560054,0,4
26-10-2025,Karnataka,Bangalore,560056,1,5
26-10-2025,Karnataka,Bangalore,560062,0,5
26-10-2025,Karnataka,Bangalore,560076,0,17
26-10-2025,Karnataka,Bangalore,560082,0,3
26-10-2025,Karnataka,Bangalore,560094,0,14
26-10-2025,Karnataka,Bangalore,560105,1,8
26-10-2025,Karnataka,Bangalore,562123,1,4
26-10-2025,Karnataka,Bangalore,562125,0,10
26-10-2025,Karnataka,Bangalore,562130,0,4
25-10-2025,Karnataka,Bangalore,560005,0,4
25-10-2025,Karnataka,Bangalore,560010,0,4
25-10-2025,Karnataka,Bangalore,560013,0,2
25-10-2025,Karnataka,Bangalore,560038,0,5
25-10-2025,Karnataka,Bangalore,560043,0,16
25-10-2025,Karnataka,Bangalore,560051,0,4
25-10-2025,Karnataka,Bangalore,560053,0,3
25-10-2025,Karnataka,Bangalore,560065,0,1
25-10-2025,Karnataka,Bangalore,560076,0,12
25-10-2025,Karnataka,Bangalore,560079,0,15
25-10-2025,Karnataka,Bangalore,560082,3,6
25-10-2025,Karnataka,Bangalore,560083,0,5
25-10-2025,Karnataka,Bangalore,560084,1,6
25-10-2025,Karnataka,Bangalore,560089,0,1
25-10-2025,Karnataka,Bangalore,560091,0,13
25-10-2025,Karnataka,Bangalore,560092,0,3
25-10-2025,Karnataka,Bangalore,560094,0,5
25-10-2025,Karnataka,Bangalore,562130,0,3
25-10-2025,Karnataka,Bangalore,562157,0,1
29-10-2025,Karnataka,Bangalore,560013,0,2
29-10-2025,Karnataka,Bangalore,562120,0,1
01-11-2025,Karnataka,Bangalore,560006,0,2
01-11-2025,Karnataka,Bangalore,560008,0,4
01-11-2025,Karnataka,Bangalore,560015,1,1
01-11-2025,Karnataka,Bangalore,560018,0,5
01-11-2025,Karnataka,Bangalore,560024,0,2
01-11-2025,Karnataka,Bangalore,560038,1,1
01-11-2025,Karnataka,Bangalore,560042,0,2
01-11-2025,Karnataka,Bangalore,560072,0,2
01-11-2025,Karnataka,Bangalore,560075,0,3
01-11-2025,Karnataka,Bangalore,560089,0,3
31-10-2025,Karnataka,Bangalore,562114,0,2
02-11-2025,Karnataka,Bangalore,560033,1,1
03-11-2025,Karnataka,Bangalore,560035,0,1
03-11-2025,Karnataka,Bangalore,560063,1,1
04-11-2025,Karnataka,Bangalore,560092,1,4
04-11-2025,Karnataka,Bangalore,562149,0,2
05-11-2025,Karnataka,Bangalore,560020,1,0
05-11-2025,Karnataka,Bangalore,560055,0,1
06-11-2025,Karnataka,Bangalore,560017,0,1
06-11-2025,Karnataka,Bangalore,560063,0,1
07-11-2025,Karnataka,Bangalore,560014,0,1
09-11-2025,Karnataka,Bangalore,560005,0,1
09-11-2025,Karnataka,Bangalore,560024,0,1
11-11-2025,Karnataka,Bangalore,560087,0,2
12-11-2025,Karnataka,Bangalore,560059,0,1
13-11-2025,Karnataka,Bangalore,560090,0,0
06-11-2025,Karnataka,Bangalore,560003,1,5
06-11-2025,Karnataka,Bangalore,560008,0,9
06-11-2025,Karnataka,Bangalore,560010,0,6
06-11-2025,Karnataka,Bangalore,560018,0,3
06-11-2025,Karnataka,Bangalore,560021,0,4
06-11-2025,Karnataka,Bangalore,560023,0,4
06-11-2025,Karnataka,Bangalore,560030,0,6
06-11-2025,Karnataka,Bangalore,560037,0,1
06-11-2025,Karnataka,Bangalore,560041,0,5
06-11-2025,Karnataka,Bangalore,560050,0,5
06-11-2025,Karnataka,Bangalore,560059,0,1
06-11-2025,Karnataka,Bangalore,560062,0,9
06-11-2025,Karnataka,Bangalore,560079,1,15
06-11-2025,Karnataka,Bangalore,560084,1,7
06-11-2025,Karnataka,Bangalore,560087,0,3
06-11-2025,Karnataka,Bangalore,562123,0,8
06-11-2025,Karnataka,Bangalore,562125,0,8
06-11-2025,Karnataka,Bangalore,562157,0,2
07-11-2025,Karnataka,Bangalore,560003,0,6
07-11-2025,Karnataka,Bangalore,560004,0,5
07-11-2025,Karnataka,Bangalore,560011,0,6
07-11-2025,Karnataka,Bangalore,560015,0,3
07-11-2025,Karnataka,Bangalore,560018,1,2
07-11-2025,Karnataka,Bangalore,560029,0,9
07-11-2025,Karnataka,Bangalore,560032,2,11
07-11-2025,Karnataka,Bangalore,560036,0,9
07-11-2025,Karnataka,Bangalore,560038,0,2
07-11-2025,Karnataka,Bangalore,560039,1,1
07-11-2025,Karnataka,Bangalore,560040,0,7
07-11-2025,Karnataka,Bangalore,560048,1,4
07-11-2025,Karnataka,Bangalore,560060,0,9
07-11-2025,Karnataka,Bangalore,560063,0,2
07-11-2025,Karnataka,Bangalore,560067,0,4
07-11-2025,Karnataka,Bangalore,560069,0,4
07-11-2025,Karnataka,Bangalore,560076,0,12
07-11-2025,Karnataka,Bangalore,560090,0,3
07-11-2025,Karnataka,Bangalore,560097,0,10
07-11-2025,Karnataka,Bangalore,562125,0,5
07-11-2025,Karnataka,Bangalore,562130,0,4
08-11-2025,Karnataka,Bangalore,560011,0,1
08-11-2025,Karnataka,Bangalore,560034,0,2
08-11-2025,Karnataka,Bangalore,560035,0,1
08-11-2025,Karnataka,Bangalore,560036,1,1
08-11-2025,Karnataka,Bangalore,560037,0,4
08-11-2025,Karnataka,Bangalore,560039,0,1
08-11-2025,Karnataka,Bangalore,560042,0,1
08-11-2025,Karnataka,Bangalore,560047,0,2
08-11-2025,Karnataka,Bangalore,560051,1,2
08-11-2025,Karnataka,Bangalore,560076,1,9
08-11-2025,Karnataka,Bangalore,560087,0,1
08-11-2025,Karnataka,Bangalore,560092,0,3
08-11-2025,Karnataka,Bangalore,560099,0,8
08-11-2025,Karnataka,Bangalore,560102,0,2
08-11-2025,Karnataka,Bangalore,562130,0,1
11-11-2025,Karnataka,Bangalore,560024,0,2
11-11-2025,Karnataka,Bangalore,560026,1,12
11-11-2025,Karnataka,Bangalore,560036,0,8
11-11-2025,Karnataka,Bangalore,560037,0,6
11-11-2025,Karnataka,Bangalore,560040,0,7
11-11-2025,Karnataka,Bangalore,560049,0,7
11-11-2025,Karnataka,Bangalore,560050,0,4
11-11-2025,Karnataka,Bangalore,560059,0,2
11-11-2025,Karnataka,Bangalore,560072,0,10
11-11-2025,Karnataka,Bangalore,560095,1,0
11-11-2025,Karnataka,Bangalore,560103,0,2
11-11-2025,Karnataka,Bangalore,561203,1,2
07-12-2025,Karnataka,Bangalore,560002,0,1
07-12-2025,Karnataka,Bangalore,560003,0,1
07-12-2025,Karnataka,Bangalore,560023,0,5
07-12-2025,Karnataka,Bangalore,560026,2,3
07-12-2025,Karnataka,Bangalore,560027,0,1
07-12-2025,Karnataka,Bangalore,560030,0,2
07-12-2025,Karnataka,Bangalore,560037,1,4
07-12-2025,Karnataka,Bangalore,560040,1,3
07-12-2025,Karnataka,Bangalore,560041,0,3
07-12-2025,Karnataka,Bangalore,560048,1,2
07-12-2025,Karnataka,Bangalore,560054,1,0
07-12-2025,Karnataka,Bangalore,560060,0,6
07-12-2025,Karnataka,Bangalore,560062,0,6
07-12-2025,Karnataka,Bangalore,560066,0,4
07-12-2025,Karnataka,Bangalore,560067,0,5
07-12-2025,Karnataka,Bangalore,560086,0,2
07-12-2025,Karnataka,Bangalore,560099,0,1
07-12-2025,Karnataka,Bangalore,560105,0,2
07-12-2025,Karnataka,Bangalore,562106,0,1
04-11-2025,Karnataka,Bangalore,560008,0,3
04-11-2025,Karnataka,Bangalore,560017,0,3
04-11-2025,Karnataka,Bangalore,560033,0,3
04-11-2025,Karnataka,Bangalore,560034,0,4
04-11-2025,Karnataka,Bangalore,560035,0,3
04-11-2025,Karnataka,Bangalore,560041,0,2
04-11-2025,Karnataka,Bangalore,560042,0,1
04-11-2025,Karnataka,Bangalore,560050,0,5
04-11-2025,Karnataka,Bangalore,560069,0,1
04-11-2025,Karnataka,Bangalore,560076,0,7
04-11-2025,Karnataka,Bangalore,560079,2,12
04-11-2025,Karnataka,Bangalore,560088,0,2
04-11-2025,Karnataka,Bangalore,560090,1,5
04-11-2025,Karnataka,Bangalore,560099,1,11
04-11-2025,Karnataka,Bangalore,560104,0,1
04-11-2025,Karnataka,Bangalore,562106,0,8
05-11-2025,Karnataka,Bangalore,560001,1,10
05-11-2025,Karnataka,Bangalore,560004,1,2
05-11-2025,Karnataka,Bangalore,560018,0,2
05-11-2025,Karnataka,Bangalore,560019,0,2
05-11-2025,Karnataka,Bangalore,560025,0,2
05-11-2025,Karnataka,Bangalore,560026,1,12
05-11-2025,Karnataka,Bangalore,560033,0,6
05-11-2025,Karnataka,Bangalore,560040,0,6
05-11-2025,Karnataka,Bangalore,560053,0,4
05-11-2025,Karnataka,Bangalore,560057,0,2
05-11-2025,Karnataka,Bangalore,560061,0,9
05-11-2025,Karnataka,Bangalore,560065,0,1
05-11-2025,Karnataka,Bangalore,560068,0,8
05-11-2025,Karnataka,Bangalore,560070,0,5
05-11-2025,Karnataka,Bangalore,560086,0,2
05-11-2025,Karnataka,Bangalore,560095,0,1
05-11-2025,Karnataka,Bangalore,560099,0,1
05-11-2025,Karnataka,Bangalore,560103,0,1
05-11-2025,Karnataka,Bangalore,560105,0,5
05-11-2025,Karnataka,Bangalore,561203,0,1
05-11-2025,Karnataka,Bangalore,562149,0,1
09-11-2025,Karnataka,Bangalore,560003,0,1
09-11-2025,Karnataka,Bangalore,560006,0,1
09-11-2025,Karnataka,Bangalore,560010,0,1
09-11-2025,Karnataka,Bangalore,560022,0,3
09-11-2025,Karnataka,Bangalore,560054,0,1
09-11-2025,Karnataka,Bangalore,560057,0,2
09-11-2025,Karnataka,Bangalore,560058,1,4
09-11-2025,Karnataka,Bangalore,560060,0,8
09-11-2025,Karnataka,Bangalore,560061,1,2
09-11-2025,Karnataka,Bangalore,560062,0,2
09-11-2025,Karnataka,Bangalore,560067,0,1
09-11-2025,Karnataka,Bangalore,560073,1,4
09-11-2025,Karnataka,Bangalore,560085,2,5
09-11-2025,Karnataka,Bangalore,560096,0,0
09-11-2025,Karnataka,Bangalore,560099,0,1
09-11-2025,Karnataka,Bangalore,560100,0,3
09-11-2025,Karnataka,Bangalore,560105,0,1
09-11-2025,Karnataka,Bangalore,562125,0,2
10-11-2025,Karnataka,Bangalore,560004,0,4
10-11-2025,Karnataka,Bangalore,560011,1,4
10-11-2025,Karnataka,Bangalore,560013,0,2
10-11-2025,Karnataka,Bangalore,560019,0,4
10-11-2025,Karnataka,Bangalore,560028,0,2
10-11-2025,Karnataka,Bangalore,560036,0,10
10-11-2025,Karnataka,Bangalore,560038,0,1
10-11-2025,Karnataka,Bangalore,560040,0,7
10-11-2025,Karnataka,Bangalore,560053,0,6
10-11-2025,Karnataka,Bangalore,560064,0,10
10-11-2025,Karnataka,Bangalore,560068,2,14
10-11-2025,Karnataka,Bangalore,560069,0,4
10-11-2025,Karnataka,Bangalore,560070,0,4
10-11-2025,Karnataka,Bangalore,560076,0,12
10-11-2025,Karnataka,Bangalore,560083,0,7
10-11-2025,Karnataka,Bangalore,560084,0,4
10-11-2025,Karnataka,Bangalore,560091,1,11
10-11-2025,Karnataka,Bangalore,560094,0,11
10-11-2025,Karnataka,Bangalore,560099,0,4
10-11-2025,Karnataka,Bangalore,560100,1,5
10-11-2025,Karnataka,Bangalore,560102,0,3
10-11-2025,Karnataka,Bangalore,562106,1,4
10-11-2025,Karnataka,Bangalore,562110,0,2
12-11-2025,Karnataka,Bangalore,560002,0,2
12-11-2025,Karnataka,Bangalore,560003,0,8
12-11-2025,Karnataka,Bangalore,560006,0,4
12-11-2025,Karnataka,Bangalore,560011,0,5
12-11-2025,Karnataka,Bangalore,560013,0,2
12-11-2025,Karnataka,Bangalore,560018,0,5
12-11-2025,Karnataka,Bangalore,560020,0,3
12-11-2025,Karnataka,Bangalore,560030,0,4
12-11-2025,Karnataka,Bangalore,560039,1,3
12-11-2025,Karnataka,Bangalore,560040,0,6
12-11-2025,Karnataka,Bangalore,560041,0,5
12-11-2025,Karnataka,Bangalore,560046,0,2
12-11-2025,Karnataka,Bangalore,560067,0,6
12-11-2025,Karnataka,Bangalore,560073,0,3
12-11-2025,Karnataka,Bangalore,560075,0,2
12-11-2025,Karnataka,Bangalore,560076,0,8
12-11-2025,Karnataka,Bangalore,560087,0,2
12-11-2025,Karnataka,Bangalore,560094,0,5
12-11-2025,Karnataka,Bangalore,560097,0,4
12-11-2025,Karnataka,Bangalore,560102,0,2
13-11-2025,Karnataka,Bangalore,560002,0,5
13-11-2025,Karnataka,Bangalore,560005,0,6
13-11-2025,Karnataka,Bangalore,560008,0,4
13-11-2025,Karnataka,Bangalore,560023,0,11
13-11-2025,Karnataka,Bangalore,560029,0,3
13-11-2025,Karnataka,Bangalore,560034,0,1
13-11-2025,Karnataka,Bangalore,560036,0,9
13-11-2025,Karnataka,Bangalore,560040,1,6
13-11-2025,Karnataka,Bangalore,560041,0,2
13-11-2025,Karnataka,Bangalore,560053,0,2
13-11-2025,Karnataka,Bangalore,560068,0,12
13-11-2025,Karnataka,Bangalore,560091,1,11
13-11-2025,Karnataka,Bangalore,560092,0,4
13-11-2025,Karnataka,Bangalore,560102,0,6
13-11-2025,Karnataka,Bangalore,560103,0,2
13-11-2025,Karnataka,Bangalore,560105,0,3
14-11-2025,Karnataka,Bangalore,560006,0,2
14-11-2025,Karnataka,Bangalore,560009,0,1
14-11-2025,Karnataka,Bangalore,560016,0,9
14-11-2025,Karnataka,Bangalore,560023,1,4
14-11-2025,Karnataka,Bangalore,560024,0,4
14-11-2025,Karnataka,Bangalore,560026,0,9
14-11-2025,Karnataka,Bangalore,560032,1,11
14-11-2025,Karnataka,Bangalore,560038,0,1
14-11-2025,Karnataka,Bangalore,560047,1,13
14-11-2025,Karnataka,Bangalore,560049,0,5
14-11-2025,Karnataka,Bangalore,560070,0,1
14-11-2025,Karnataka,Bangalore,560075,0,1
14-11-2025,Karnataka,Bangalore,560084,1,4
14-11-2025,Karnataka,Bangalore,560103,0,3
14-11-2025,Karnataka,Bangalore,561203,0,1
14-11-2025,Karnataka,Bangalore,562109,0,1
14-11-2025,Karnataka,Bangalore,562120,0,1
24-12-2025,Karnataka,Bangalore,560065,0,2
26-12-2025,Karnataka,Bangalore,560051,0,1
25-12-2025,Karnataka,Bangalore,560017,2,2
25-12-2025,Karnataka,Bangalore,560021,0,6
25-12-2025,Karnataka,Bangalore,560035,0,1
25-12-2025,Karnataka,Bangalore,560088,0,0
25-12-2025,Karnataka,Bangalore,562110,0,2
27-12-2025,Karnataka,Bangalore,560019,0,1
27-12-2025,Karnataka,Bangalore,560063,0,1
28-12-2025,Karnataka,Bangalore,560004,0,1
28-12-2025,Karnataka,Bangalore,560025,0,1
28-12-2025,Karnataka,Bangalore,560029,1,4
28-12-2025,Karnataka,Bangalore,560030,0,2
28-12-2025,Karnataka,Bangalore,560033,0,3
28-12-2025,Karnataka,Bangalore,560053,0,2
28-12-2025,Karnataka,Bangalore,560059,1,0
28-12-2025,Karnataka,Bangalore,560060,1,4
28-12-2025,Karnataka,Bangalore,560061,0,3
28-12-2025,Karnataka,Bangalore,560066,2,4
28-12-2025,Karnataka,Bangalore,560073,1,2
28-12-2025,Karnataka,Bangalore,560077,0,3
28-12-2025,Karnataka,Bangalore,560086,0,6
28-12-2025,Karnataka,Bangalore,560105,1,2
28-12-2025,Karnataka,Bangalore,562125,1,4
29-12-2025,Karnataka,Bangalore,560019,0,1
29-12-2025,Karnataka,Bangalore,560045,0,17
29-12-2025,Karnataka,Bangalore,560046,0,2
29-12-2025,Karnataka,Bangalore,560047,0,5
29-12-2025,Karnataka,Bangalore,560053,0,1
29-12-2025,Karnataka,Bangalore,560054,0,1
29-12-2025,Karnataka,Bangalore,560060,0,7
29-12-2025,Karnataka,Bangalore,560062,0,6
29-12-2025,Karnataka,Bangalore,560064,0,8
29-12-2025,Karnataka,Bangalore,560065,0,1
29-12-2025,Karnataka,Bangalore,560068,1,16
29-12-2025,Karnataka,Bangalore,560071,0,5
29-12-2025,Karnataka,Bangalore,560072,0,4
29-12-2025,Karnataka,Bangalore,560073,0,4
29-12-2025,Karnataka,Bangalore,560075,0,4
29-12-2025,Karnataka,Bangalore,560076,1,6
29-12-2025,Karnataka,Bangalore,560082,1,4
31-12-2025,Karnataka,Bangalore,560008,2,10
31-12-2025,Karnataka,Bangalore,560013,0,4
31-12-2025,Karnataka,Bangalore,560015,0,4
31-12-2025,Karnataka,Bangalore,560017,0,3
31-12-2025,Karnataka,Bangalore,560030,0,4
31-12-2025,Karnataka,Bangalore,560048,0,4
31-12-2025,Karnataka,Bangalore,560060,1,8
31-12-2025,Karnataka,Bangalore,560083,0,9
31-12-2025,Karnataka,Bangalore,560096,0,8
31-12-2025,Karnataka,Bangalore,560098,0,9
31-12-2025,Karnataka,Bangalore,560105,0,2
02-01-2026,Karnataka,Bangalore,560017,0,2
02-01-2026,Karnataka,Bangalore,560035,0,1
02-01-2026,Karnataka,Bangalore,560037,3,13
02-01-2026,Karnataka,Bangalore,560040,1,4
02-01-2026,Karnataka,Bangalore,560041,0,2
02-01-2026,Karnataka,Bangalore,560043,0,7
02-01-2026,Karnataka,Bangalore,560045,0,14
02-01-2026,Karnataka,Bangalore,560048,0,4
02-01-2026,Karnataka,Bangalore,560049,0,5
02-01-2026,Karnataka,Bangalore,560057,1,6
02-01-2026,Karnataka,Bangalore,560062,1,4
02-01-2026,Karnataka,Bangalore,560073,0,1
02-01-2026,Karnataka,Bangalore,560076,3,9
02-01-2026,Karnataka,Bangalore,560078,0,7
02-01-2026,Karnataka,Bangalore,560082,0,1
02-01-2026,Karnataka,Bangalore,560087,0,4
02-01-2026,Karnataka,Bangalore,560092,1,4
02-01-2026,Karnataka,Bangalore,560105,0,2
02-01-2026,Karnataka,Bangalore,562157,0,2
01-01-2026,Karnataka,Bangalore,560001,0,6
01-01-2026,Karnataka,Bangalore,560004,0,1
01-01-2026,Karnataka,Bangalore,560011,0,4
01-01-2026,Karnataka,Bangalore,560020,0,1
01-01-2026,Karnataka,Bangalore,560021,0,8
01-01-2026,Karnataka,Bangalore,560029,0,11
01-01-2026,Karnataka,Bangalore,560033,0,2
01-01-2026,Karnataka,Bangalore,560034,0,1
01-01-2026,Karnataka,Bangalore,560040,0,6
01-01-2026,Karnataka,Bangalore,560045,2,23
01-01-2026,Karnataka,Bangalore,560048,0,7
01-01-2026,Karnataka,Bangalore,560053,1,7
01-01-2026,Karnataka,Bangalore,560061,0,10
01-01-2026,Karnataka,Bangalore,560072,1,12
01-01-2026,Karnataka,Bangalore,560075,0,5
01-01-2026,Karnataka,Bangalore,560077,0,9
01-01-2026,Karnataka,Bangalore,560086,1,2
01-01-2026,Karnataka,Bangalore,560092,0,10
01-01-2026,Karnataka,Bangalore,560093,0,5
01-01-2026,Karnataka,Bangalore,560094,0,8
03-01-2026,Karnataka,Bangalore,560001,0,1
03-01-2026,Karnataka,Bangalore,560008,0,1
03-01-2026,Karnataka,Bangalore,560014,0,1
03-01-2026,Karnataka,Bangalore,560036,0,5
03-01-2026,Karnataka,Bangalore,560043,0,4
03-01-2026,Karnataka,Bangalore,560051,0,2
03-01-2026,Karnataka,Bangalore,560086,0,2
03-01-2026,Karnataka,Bangalore,560087,1,1
03-01-2026,Karnataka,Bangalore,560088,0,2
03-01-2026,Karnataka,Bangalore,560096,0,4
03-01-2026,Karnataka,Bangalore,560105,0,2
03-01-2026,Karnataka,Bangalore,562123,0,3
03-01-2026,Karnataka,Bangalore,562125,0,4
03-01-2026,Karnataka,Bangalore,562159,0,1
20-12-2025,Karnataka,Bangalore,560022,0,1
20-12-2025,Karnataka,Bangalore,560051,0,3
26-11-2025,Karnataka,Bangalore,562114,0,1
26-11-2025,Karnataka,Bangalore,562149,0,1
25-11-2025,Karnataka,Bangalore,560034,0,1
28-11-2025,Karnataka,Bangalore,560025,0,1
21-12-2025,Karnataka,Bangalore,560052,0,1
21-12-2025,Karnataka,Bangalore,560068,2,2
29-11-2025,Karnataka,Bangalore,562110,0,1
23-12-2025,Karnataka,Bangalore,560001,0,7
23-12-2025,Karnataka,Bangalore,560006,0,1
23-12-2025,Karnataka,Bangalore,560008,0,2
23-12-2025,Karnataka,Bangalore,560011,0,5
23-12-2025,Karnataka,Bangalore,560022,0,9
23-12-2025,Karnataka,Bangalore,560026,0,9
23-12-2025,Karnataka,Bangalore,560028,0,4
23-12-2025,Karnataka,Bangalore,560035,0,2
23-12-2025,Karnataka,Bangalore,560037,0,9
23-12-2025,Karnataka,Bangalore,560041,0,2
23-12-2025,Karnataka,Bangalore,560062,0,5
23-12-2025,Karnataka,Bangalore,560073,0,4
23-12-2025,Karnataka,Bangalore,560083,0,10
23-12-2025,Karnataka,Bangalore,560090,0,8
23-12-2025,Karnataka,Bangalore,560096,1,4
23-12-2025,Karnataka,Bangalore,560099,2,12
24-12-2025,Karnataka,Bangalore,560004,0,2
24-12-2025,Karnataka,Bangalore,560008,0,6
24-12-2025,Karnataka,Bangalore,560011,0,6
24-12-2025,Karnataka,Bangalore,560015,0,1
24-12-2025,Karnataka,Bangalore,560017,0,2
24-12-2025,Karnataka,Bangalore,560019,1,1
24-12-2025,Karnataka,Bangalore,560030,0,7
24-12-2025,Karnataka,Bangalore,560033,0,1
24-12-2025,Karnataka,Bangalore,560035,0,1
24-12-2025,Karnataka,Bangalore,560039,0,3
24-12-2025,Karnataka,Bangalore,560047,0,2
24-12-2025,Karnataka,Bangalore,560048,0,2
24-12-2025,Karnataka,Bangalore,560049,1,7
24-12-2025,Karnataka,Bangalore,560053,0,1
24-12-2025,Karnataka,Bangalore,560056,0,6
24-12-2025,Karnataka,Bangalore,560062,1,10
24-12-2025,Karnataka,Bangalore,560064,0,7
24-12-2025,Karnataka,Bangalore,560066,0,6
24-12-2025,Karnataka,Bangalore,560069,0,1
24-12-2025,Karnataka,Bangalore,560073,0,6
24-12-2025,Karnataka,Bangalore,560076,1,5
24-12-2025,Karnataka,Bangalore,560077,1,5
24-12-2025,Karnataka,Bangalore,560079,0,18
24-12-2025,Karnataka,Bangalore,560087,0,1
24-12-2025,Karnataka,Bangalore,560094,1,3
24-12-2025,Karnataka,Bangalore,560097,0,7
24-12-2025,Karnataka,Bangalore,560098,0,3
24-12-2025,Karnataka,Bangalore,560105,0,4
24-12-2025,Karnataka,Bangalore,562125,2,4
24-12-2025,Karnataka,Bangalore,562149,0,1
26-12-2025,Karnataka,Bangalore,560004,0,3
26-12-2025,Karnataka,Bangalore,560005,0,1
26-12-2025,Karnataka,Bangalore,560010,0,5
26-12-2025,Karnataka,Bangalore,560011,2,6
26-12-2025,Karnataka,Bangalore,560013,0,2
26-12-2025,Karnataka,Bangalore,560022,0,1
26-12-2025,Karnataka,Bangalore,560023,2,5
26-12-2025,Karnataka,Bangalore,560024,0,6
26-12-2025,Karnataka,Bangalore,560026,1,14
26-12-2025,Karnataka,Bangalore,560032,2,6
26-12-2025,Karnataka,Bangalore,560033,0,3
26-12-2025,Karnataka,Bangalore,560040,0,5
26-12-2025,Karnataka,Bangalore,560065,0,1
26-12-2025,Karnataka,Bangalore,560086,0,3
26-12-2025,Karnataka,Bangalore,560093,0,2
26-12-2025,Karnataka,Bangalore,560095,0,1
26-12-2025,Karnataka,Bangalore,560098,0,1
26-12-2025,Karnataka,Bangalore,562125,0,8
26-12-2025,Karnataka,Bangalore,562157,0,7
25-12-2025,Karnataka,Bangalore,560016,0,1
25-12-2025,Karnataka,Bangalore,560018,0,1
25-12-2025,Karnataka,Bangalore,560030,0,1
25-12-2025,Karnataka,Bangalore,560042,0,1
25-12-2025,Karnataka,Bangalore,560049,1,2
25-12-2025,Karnataka,Bangalore,560068,1,8
25-12-2025,Karnataka,Bangalore,560089,0,1
25-12-2025,Karnataka,Bangalore,560090,1,5
25-12-2025,Karnataka,Bangalore,560100,0,4
25-12-2025,Karnataka,Bangalore,560103,0,2
25-12-2025,Karnataka,Bangalore,562123,0,7
25-12-2025,Karnataka,Bangalore,562130,0,2
27-12-2025,Karnataka,Bangalore,560002,0,3
27-12-2025,Karnataka,Bangalore,560004,0,1
27-12-2025,Karnataka,Bangalore,560016,0,7
27-12-2025,Karnataka,Bangalore,560017,0,4
27-12-2025,Karnataka,Bangalore,560021,0,6
27-12-2025,Karnataka,Bangalore,560026,1,7
27-12-2025,Karnataka,Bangalore,560029,0,2
27-12-2025,Karnataka,Bangalore,560030,1,4
27-12-2025,Karnataka,Bangalore,560034,0,3
27-12-2025,Karnataka,Bangalore,560038,1,6
27-12-2025,Karnataka,Bangalore,560039,1,3
27-12-2025,Karnataka,Bangalore,560046,0,4
27-12-2025,Karnataka,Bangalore,560048,0,4
27-12-2025,Karnataka,Bangalore,560055,0,1
27-12-2025,Karnataka,Bangalore,560060,0,5
27-12-2025,Karnataka,Bangalore,560091,1,8
27-12-2025,Karnataka,Bangalore,560099,0,7
27-12-2025,Karnataka,Bangalore,560104,0,1
27-12-2025,Karnataka,Bangalore,562107,1,4
27-12-2025,Karnataka,Bangalore,562157,0,1
18-12-2025,Karnataka,Bangalore,560013,0,1
18-12-2025,Karnataka,Bangalore,560020,0,2
18-12-2025,Karnataka,Bangalore,560048,0,5
18-12-2025,Karnataka,Bangalore,560053,0,1
18-12-2025,Karnataka,Bangalore,560054,0,5
18-12-2025,Karnataka,Bangalore,560056,1,5
18-12-2025,Karnataka,Bangalore,560075,0,4
18-12-2025,Karnataka,Bangalore,560085,1,5
18-12-2025,Karnataka,Bangalore,560086,0,2
18-12-2025,Karnataka,Bangalore,560089,0,2
18-12-2025,Karnataka,Bangalore,560090,0,5
18-12-2025,Karnataka,Bangalore,560097,0,6
