date,state,district,pincode,age_0_5,age_5_17,age_18_greater
03-11-2025,Karnataka,Bangalore,560073,1,0,0
03-11-2025,Karnataka,Bangalore,560093,1,0,0
03-11-2025,Karnataka,Bangalore,560097,2,0,0
12-11-2025,Karnataka,Bangalore,560005,2,0,0
12-11-2025,Karnataka,Bangalore,560047,1,0,0
12-11-2025,Karnataka,Bangalore,560051,1,0,0
12-11-2025,Karnataka,Bangalore,560058,1,0,0
12-11-2025,Karnataka,Bangalore,560070,1,0,0
12-11-2025,Karnataka,Bangalore,560103,0,1,0
12-11-2025,Karnataka,Bangalore,562123,1,0,0
11-11-2025,Karnataka,Bangalore,560005,4,0,0
11-11-2025,Karnataka,Bangalore,560029,1,0,0
11-11-2025,Karnataka,Bangalore,560038,1,0,0
11-11-2025,Karnataka,Bangalore,560051,1,0,0
11-11-2025,Karnataka,Bangalore,560054,1,0,0
11-11-2025,Karnataka,Bangalore,560067,1,0,0
11-11-2025,Karnataka,Bangalore,560076,2,0,0
11-11-2025,Karnataka,Bangalore,562106,1,0,0
11-11-2025,Karnataka,Bangalore,562110,1,0,0
11-11-2025,Karnataka,Bangalore,562125,3,0,0
11-11-2025,Karnataka,Bangalore,562149,2,0,0
16-11-2025,Karnataka,Bangalore,560001,2,0,0
16-11-2025,Karnataka,Bangalore,560023,1,0,0
16-11-2025,Karnataka,Bangalore,560043,1,0,0
16-11-2025,Karnataka,Bangalore,560060,5,1,0
16-11-2025,Karnataka,Bangalore,560079,1,0,0
16-11-2025,Karnataka,Bangalore,560098,0,1,0
16-11-2025,Karnataka,Bangalore,562149,0,1,0
15-11-2025,Karnataka,Bangalore,560025,1,0,0
15-11-2025,Karnataka,Bangalore,560026,5,0,0
15-11-2025,Karnataka,Bangalore,560042,1,0,0
15-11-2025,Karnataka,Bangalore,560047,5,0,0
15-11-2025,Karnataka,Bangalore,560058,1,0,0
15-11-2025,Karnataka,Bangalore,560061,3,0,0
15-11-2025,Karnataka,Bangalore,560063,1,0,0
15-11-2025,Karnataka,Bangalore,560070,1,0,0
15-11-2025,Karnataka,Bangalore,560078,2,1,0
15-11-2025,Karnataka,Bangalore,560083,2,0,0
15-11-2025,Karnataka,Bangalore,560084,5,1,0
15-11-2025,Karnataka,Bangalore,560091,2,0,0
15-11-2025,Karnataka,Bangalore,560093,1,0,0
18-11-2025,Karnataka,Bangalore,560001,3,1,0
18-11-2025,Karnataka,Bangalore,560003,1,0,0
18-11-2025,Karnataka,Bangalore,560008,2,0,0
18-11-2025,Karnataka,Bangalore,560023,4,0,0
18-11-2025,Karnataka,Bangalore,560025,1,0,0
18-11-2025,Karnataka,Bangalore,560027,3,0,0
18-11-2025,Karnataka,Bangalore,560035,0,1,0
18-11-2025,Karnataka,Bangalore,560041,1,1,0
18-11-2025,Karnataka,Bangalore,560043,2,2,0
18-11-2025,Karnataka,Bangalore,560057,2,0,0
18-11-2025,Karnataka,Bangalore,560060,5,0,0
18-11-2025,Karnataka,Bangalore,560068,3,3,0
18-11-2025,Karnataka,Bangalore,560070,2,0,0
18-11-2025,Karnataka,Bangalore,560090,4,0,0
18-11-2025,Karnataka,Bangalore,560098,3,0,0
18-11-2025,Karnataka,Bangalore,560100,0,1,0
17-11-2025,Karnataka,Bangalore,560008,0,1,0
17-11-2025,Karnataka,Bangalore,560011,1,0,0
17-11-2025,Karnataka,Bangalore,560016,2,1,0
17-11-2025,Karnataka,Bangalore,560018,2,0,0
17-11-2025,Karnataka,Bangalore,560022,1,0,0
17-11-2025,Karnataka,Bangalore,560032,5,0,0
17-11-2025,Karnataka,Bangalore,560038,1,0,0
17-11-2025,Karnataka,Bangalore,560039,2,0,0
17-11-2025,Karnataka,Bangalore,560062,2,0,0
17-11-2025,Karnataka,Bangalore,560072,1,2,0
17-11-2025,Karnataka,Bangalore,560076,2,1,0
17-11-2025,Karnataka,Bangalore,560087,1,0,0
19-11-2025,Karnataka,Bangalore,560011,2,0,0
19-11-2025,Karnataka,Bangalore,560020,3,0,0
19-11-2025,Karnataka,Bangalore,560029,2,0,0
19-11-2025,Karnataka,Bangalore,560036,2,1,0
19-11-2025,Karnataka,Bangalore,560037,1,0,0
19-11-2025,Karnataka,Bangalore,560053,1,0,0
19-11-2025,Karnataka,Bangalore,560064,7,2,0
19-11-2025,Karnataka,Bangalore,560066,1,0,0
19-11-2025,Karnataka,Bangalore,560068,4,0,0
19-11-2025,Karnataka,Bangalore,560077,4,1,0
19-11-2025,Karnataka,Bangalore,560078,6,0,0
19-11-2025,Karnataka,Bangalore,560085,1,0,0
19-11-2025,Karnataka,Bangalore,560091,2,0,0
19-11-2025,Karnataka,Bangalore,562106,2,0,0
19-11-2025,Karnataka,Bangalore,562107,1,0,0
19-11-2025,Karnataka,Bangalore,562125,2,0,0
25-11-2025,Karnataka,Bangalore,560006,2,0,0
25-11-2025,Karnataka,Bangalore,560008,3,0,0
25-11-2025,Karnataka,Bangalore,560011,1,0,0
25-11-2025,Karnataka,Bangalore,560013,2,0,0
25-11-2025,Karnataka,Bangalore,560024,1,0,0
25-11-2025,Karnataka,Bangalore,560029,2,0,0
25-11-2025,Karnataka,Bangalore,560033,0,1,0
25-11-2025,Karnataka,Bangalore,560043,1,0,0
25-11-2025,Karnataka,Bangalore,560048,2,0,0
25-11-2025,Karnataka,Bangalore,560057,2,0,0
25-11-2025,Karnataka,Bangalore,560061,2,0,0
25-11-2025,Karnataka,Bangalore,560072,1,0,0
25-11-2025,Karnataka,Bangalore,560079,1,0,0
25-11-2025,Karnataka,Bangalore,560082,1,0,0
25-11-2025,Karnataka,Bangalore,560084,3,0,0
25-11-2025,Karnataka,Bangalore,562106,2,0,0
25-11-2025,Karnataka,Bangalore,562130,1,0,0
15-12-2025,Karnataka,Bangalore,560001,3,1,0
15-12-2025,Karnataka,Bangalore,560015,1,2,0
15-12-2025,Karnataka,Bangalore,560020,1,0,0
15-12-2025,Karnataka,Bangalore,560035,1,0,0
15-12-2025,Karnataka,Bangalore,560046,2,0,0
15-12-2025,Karnataka,Bangalore,560049,2,1,0
15-12-2025,Karnataka,Bangalore,560054,0,1,0
15-12-2025,Karnataka,Bangalore,560058,4,1,0
15-12-2025,Karnataka,Bangalore,560061,4,1,0
15-12-2025,Karnataka,Bangalore,560062,0,1,0
15-12-2025,Karnataka,Bangalore,560066,3,0,0
15-12-2025,Karnataka,Bangalore,560076,2,1,0
15-12-2025,Karnataka,Bangalore,560079,11,1,0
15-12-2025,Karnataka,Bangalore,560092,1,0,0
22-12-2025,Karnataka,Bangalore,560004,4,0,0
22-12-2025,Karnataka,Bangalore,560006,1,0,0
22-12-2025,Karnataka,Bangalore,560010,5,0,0
22-12-2025,Karnataka,Bangalore,560037,1,0,0
22-12-2025,Karnataka,Bangalore,560077,4,0,0
22-12-2025,Karnataka,Bangalore,560091,6,0,0
22-12-2025,Karnataka,Bangalore,560093,1,0,0
22-12-2025,Karnataka,Bangalore,560096,2,0,0
22-12-2025,Karnataka,Bangalore,560097,4,0,0
22-12-2025,Karnataka,Bangalore,562107,6,0,0
22-12-2025,Karnataka,Bangalore,562123,2,0,0
22-12-2025,Karnataka,Bangalore,562125,6,0,0
22-12-2025,Karnataka,Bangalore,562149,4,0,0
21-12-2025,Karnataka,Bangalore,560008,3,0,0
21-12-2025,Karnataka,Bangalore,560027,2,0,0
21-12-2025,Karnataka,Bangalore,560045,1,0,0
21-12-2025,Karnataka,Bangalore,560046,1,0,0
21-12-2025,Karnataka,Bangalore,560047,1,0,0
21-12-2025,Karnataka,Bangalore,560084,1,0,0
21-12-2025,Karnataka,Bangalore,560096,1,0,0
21-12-2025,Karnataka,Bangalore,560099,1,0,0
21-12-2025,Karnataka,Bangalore,562106,2,0,0
24-12-2025,Karnataka,Bangalore,560010,1,0,0
24-12-2025,Karnataka,Bangalore,560013,1,0,0
24-12-2025,Karnataka,Bangalore,560029,1,1,0
24-12-2025,Karnataka,Bangalore,560032,1,1,0
24-12-2025,Karnataka,Bangalore,560036,1,0,0
24-12-2025,Karnataka,Bangalore,560061,2,0,0
24-12-2025,Karnataka,Bangalore,560068,1,1,0
24-12-2025,Karnataka,Bangalore,560070,2,0,0
24-12-2025,Karnataka,Bangalore,560082,2,1,0
24-12-2025,Karnataka,Bangalore,560084,2,0,0
24-12-2025,Karnataka,Bangalore,560086,1,1,0
24-12-2025,Karnataka,Bangalore,562157,1,0,0
23-12-2025,Karnataka,Bangalore,560002,1,0,0
23-12-2025,Karnataka,Bangalore,560020,1,0,0
23-12-2025,Karnataka,Bangalore,560046,1,0,0
23-12-2025,Karnataka,Bangalore,560049,2,0,0
23-12-2025,Karnataka,Bangalore,560056,2,0,0
23-12-2025,Karnataka,Bangalore,560064,2,0,0
23-12-2025,Karnataka,Bangalore,560088,1,0,0
25-12-2025,Karnataka,Bangalore,560009,1,0,0
25-12-2025,Karnataka,Bangalore,560048,1,0,0
25-12-2025,Karnataka,Bangalore,560054,1,0,0
25-12-2025,Karnataka,Bangalore,560061,1,0,0
25-12-2025,Karnataka,Bangalore,560070,1,0,0
25-12-2025,Karnataka,Bangalore,560073,1,1,0
25-12-2025,Karnataka,Bangalore,560084,2,2,0
25-12-2025,Karnataka,Bangalore,560086,1,0,0
25-12-2025,Karnataka,Bangalore,560099,1,0,0
25-12-2025,Karnataka,Bangalore,562106,1,0,0
27-12-2025,Karnataka,Bangalore,560010,1,0,0
27-12-2025,Karnataka,Bangalore,560073,1,0,0
27-12-2025,Karnataka,Bangalore,560097,0,1,0
27-12-2025,Karnataka,Bangalore,562106,0,1,0
26-12-2025,Karnataka,Bangalore,560019,0,1,0
26-12-2025,Karnataka,Bangalore,560027,0,1,0
26-12-2025,Karnataka,Bangalore,560029,1,1,0
26-12-2025,Karnataka,Bangalore,560047,1,0,0
26-12-2025,Karnataka,Bangalore,560049,1,0,0
26-12-2025,Karnataka,Bangalore,560084,1,0,0
26-12-2025,Karnataka,Bangalore,560090,1,0,0
26-12-2025,Karnataka,Bangalore,560105,3,0,0
26-12-2025,Karnataka,Bangalore,562106,4,1,0
26-12-2025,Karnataka,Bangalore,562107,2,0,0
26-12-2025,Karnataka,Bangalore,562123,1,0,0
28-12-2025,Karnataka,Bangalore,560005,4,0,0
28-12-2025,Karnataka,Bangalore,560018,3,0,0
28-12-2025,Karnataka,Bangalore,560026,7,0,0
28-12-2025,Karnataka,Bangalore,560034,0,1,0
28-12-2025,Karnataka,Bangalore,560043,4,1,0
28-12-2025,Karnataka,Bangalore,560046,2,0,0
28-12-2025,Karnataka,Bangalore,560056,6,0,0
28-12-2025,Karnataka,Bangalore,560057,1,0,0
28-12-2025,Karnataka,Bangalore,560064,4,0,0
28-12-2025,Karnataka,Bangalore,560079,5,0,0
28-12-2025,Karnataka,Bangalore,562123,1,0,0
29-12-2025,Karnataka,Bangalore,560006,1,0,0
29-12-2025,Karnataka,Bangalore,560008,1,0,0
29-12-2025,Karnataka,Bangalore,560016,2,0,0
29-12-2025,Karnataka,Bangalore,560036,1,0,0
29-12-2025,Karnataka,Bangalore,560057,1,0,0
29-12-2025,Karnataka,Bangalore,560070,1,0,0
29-12-2025,Karnataka,Bangalore,560078,3,0,0
29-12-2025,Karnataka,Bangalore,560094,3,0,0
31-12-2025,Karnataka,Bangalore,560016,3,3,0
31-12-2025,Karnataka,Bangalore,560019,2,1,0
31-12-2025,Karnataka,Bangalore,560020,1,0,0
31-12-2025,Karnataka,Bangalore,560028,1,0,0
31-12-2025,Karnataka,Bangalore,560032,2,5,0
31-12-2025,Karnataka,Bangalore,560039,0,1,0
31-12-2025,Karnataka,Bangalore,560043,1,1,0
31-12-2025,Karnataka,Bangalore,560049,1,0,0
31-12-2025,Karnataka,Bangalore,560051,0,1,0
31-12-2025,Karnataka,Bangalore,560061,1,2,0
31-12-2025,Karnataka,Bangalore,560067,1,1,0
31-12-2025,Karnataka,Bangalore,560070,0,2,0
31-12-2025,Karnataka,Bangalore,560079,2,3,0
31-12-2025,Karnataka,Bangalore,560086,2,0,0
31-12-2025,Karnataka,Bangalore,560087,3,0,0
31-12-2025,Karnataka,Bangalore,560093,1,0,0
31-12-2025,Karnataka,Bangalore,560097,2,0,0
31-12-2025,Karnataka,Bangalore,562130,1,0,0
31-12-2025,Karnataka,Bangalore,562157,1,0,0
02-01-2026,Karnataka,Bangalore,560003,1,0,0
02-01-2026,Karnataka,Bangalore,560019,0,1,0
02-01-2026,Karnataka,Bangalore,560021,2,0,0
02-01-2026,Karnataka,Bangalore,560023,1,0,0
02-01-2026,Karnataka,Bangalore,560026,2,2,0
02-01-2026,Karnataka,Bangalore,560029,0,1,0
02-01-2026,Karnataka,Bangalore,560032,2,1,0
02-01-2026,Karnataka,Bangalore,560033,3,0,0
02-01-2026,Karnataka,Bangalore,560047,1,0,0
02-01-2026,Karnataka,Bangalore,560050,1,0,0
02-01-2026,Karnataka,Bangalore,560056,1,1,0
02-01-2026,Karnataka,Bangalore,560068,3,1,0
02-01-2026,Karnataka,Bangalore,560075,1,0,0
02-01-2026,Karnataka,Bangalore,560077,2,1,0
02-01-2026,Karnataka,Bangalore,560085,2,0,0
02-01-2026,Karnataka,Bangalore,560090,1,0,0
02-01-2026,Karnataka,Bangalore,560096,1,0,0
02-01-2026,Karnataka,Bangalore,560099,2,0,0
02-01-2026,Karnataka,Bangalore,562123,6,0,0
01-01-2026,Karnataka,Bangalore,560003,1,0,0
01-01-2026,Karnataka,Bangalore,560013,1,0,0
01-01-2026,Karnataka,Bangalore,560022,3,0,0
01-01-2026,Karnataka,Bangalore,560024,3,0,0
01-01-2026,Karnataka,Bangalore,560028,1,0,0
01-01-2026,Karnataka,Bangalore,560032,3,2,0
01-01-2026,Karnataka,Bangalore,560050,2,2,0
01-01-2026,Karnataka,Bangalore,560060,1,2,0
01-01-2026,Karnataka,Bangalore,560062,2,0,0
01-01-2026,Karnataka,Bangalore,560066,3,0,0
01-01-2026,Karnataka,Bangalore,560068,3,4,0
01-01-2026,Karnataka,Bangalore,560085,1,2,0
01-01-2026,Karnataka,Bangalore,560089,1,0,0
01-01-2026,Karnataka,Bangalore,560096,6,0,0
01-01-2026,Karnataka,Bangalore,560104,1,0,0
01-01-2026,Karnataka,Bangalore,562111,1,0,0
01-01-2026,Karnataka,Bangalore,562123,2,0,0
01-01-2026,Karnataka,Bangalore,562125,2,0,0
01-01-2026,Karnataka,Bangalore,562130,2,0,0
03-01-2026,Karnataka,Bangalore,560017,0,1,0
03-01-2026,Karnataka,Bangalore,560022,1,1,0
03-01-2026,Karnataka,Bangalore,560077,0,1,0
03-01-2026,Karnataka,Bangalore,560103,0,1,0
09-06-2025,Karnataka,Bangalore,560024,1,0,0
09-06-2025,Karnataka,Bangalore,560039,2,0,0
09-06-2025,Karnataka,Bangalore,560041,3,0,0
09-06-2025,Karnataka,Bangalore,560062,4,0,0
09-06-2025,Karnataka,Bangalore,560070,2,0,0
09-06-2025,Karnataka,Bangalore,560072,0,4,0
09-06-2025,Karnataka,Bangalore,560079,4,3,0
09-06-2025,Karnataka,Bangalore,560096,1,0,0
09-06-2025,Karnataka,Bangalore,560099,2,0,0
09-06-2025,Karnataka,Bangalore,560105,1,1,0
10-06-2025,Karnataka,Bangalore,560001,1,0,0
10-06-2025,Karnataka,Bangalore,560015,1,0,0
10-06-2025,Karnataka,Bangalore,560018,1,2,0
10-06-2025,Karnataka,Bangalore,560032,3,0,0
10-06-2025,Karnataka,Bangalore,560040,1,0,0
10-06-2025,Karnataka,Bangalore,560051,3,2,0
10-06-2025,Karnataka,Bangalore,560054,2,1,0
10-06-2025,Karnataka,Bangalore,560055,1,0,0
10-06-2025,Karnataka,Bangalore,560066,2,0,0
10-06-2025,Karnataka,Bangalore,560075,1,0,0
10-06-2025,Karnataka,Bangalore,560086,0,1,0
10-06-2025,Karnataka,Bangalore,560091,4,1,0
10-06-2025,Karnataka,Bangalore,560092,1,0,0
10-06-2025,Karnataka,Bangalore,562106,1,0,0
10-06-2025,Karnataka,Bangalore,562107,2,3,0
10-06-2025,Karnataka,Bangalore,562123,1,1,0
11-06-2025,Karnataka,Bangalore,560003,0,2,0
11-06-2025,Karnataka,Bangalore,560008,0,1,0
11-06-2025,Karnataka,Bangalore,560023,2,0,0
11-06-2025,Karnataka,Bangalore,560026,5,1,0
11-06-2025,Karnataka,Bangalore,560027,2,0,0
11-06-2025,Karnataka,Bangalore,560032,3,0,0
11-06-2025,Karnataka,Bangalore,560033,2,1,0
11-06-2025,Karnataka,Bangalore,560037,1,4,0
11-06-2025,Karnataka,Bangalore,560039,0,1,0
11-06-2025,Karnataka,Bangalore,560043,4,1,0
11-06-2025,Karnataka,Bangalore,560053,1,0,0
11-06-2025,Karnataka,Bangalore,560058,0,1,0
11-06-2025,Karnataka,Bangalore,560062,3,0,0
11-06-2025,Karnataka,Bangalore,560084,2,2,0
11-06-2025,Karnataka,Bangalore,560087,0,1,0
11-06-2025,Karnataka,Bangalore,560100,0,2,0
13-06-2025,Karnataka,Bangalore,560005,1,1,0
13-06-2025,Karnataka,Bangalore,560018,1,0,0
13-06-2025,Karnataka,Bangalore,560029,0,1,0
13-06-2025,Karnataka,Bangalore,560045,2,1,0
13-06-2025,Karnataka,Bangalore,560049,3,0,0
13-06-2025,Karnataka,Bangalore,560059,1,0,0
13-06-2025,Karnataka,Bangalore,560068,0,1,1
13-06-2025,Karnataka,Bangalore,560070,1,0,1
13-06-2025,Karnataka,Bangalore,560078,1,1,0
13-06-2025,Karnataka,Bangalore,560079,2,0,0
13-06-2025,Karnataka,Bangalore,560094,1,0,0
12-06-2025,Karnataka,Bangalore,560008,0,1,0
12-06-2025,Karnataka,Bangalore,560010,1,1,0
12-06-2025,Karnataka,Bangalore,560025,1,0,0
12-06-2025,Karnataka,Bangalore,560027,1,0,0
12-06-2025,Karnataka,Bangalore,560032,2,0,0
12-06-2025,Karnataka,Bangalore,560047,1,0,0
12-06-2025,Karnataka,Bangalore,560048,1,0,0
12-06-2025,Karnataka,Bangalore,560058,3,0,0
12-06-2025,Karnataka,Bangalore,560061,2,1,0
12-06-2025,Karnataka,Bangalore,560062,2,2,0
12-06-2025,Karnataka,Bangalore,560072,1,0,0
12-06-2025,Karnataka,Bangalore,560078,2,2,1
12-06-2025,Karnataka,Bangalore,560084,0,1,0
12-06-2025,Karnataka,Bangalore,560096,4,0,0
12-06-2025,Karnataka,Bangalore,562107,1,0,0
14-06-2025,Karnataka,Bangalore,560017,1,1,0
14-06-2025,Karnataka,Bangalore,560021,2,0,0
14-06-2025,Karnataka,Bangalore,560022,1,1,0
14-06-2025,Karnataka,Bangalore,560023,2,2,0
14-06-2025,Karnataka,Bangalore,560026,1,2,0
14-06-2025,Karnataka,Bangalore,560048,2,0,0
14-06-2025,Karnataka,Bangalore,560055,1,0,0
14-06-2025,Karnataka,Bangalore,560057,2,0,0
14-06-2025,Karnataka,Bangalore,560058,3,1,0
14-06-2025,Karnataka,Bangalore,560073,0,1,0
14-06-2025,Karnataka,Bangalore,560076,1,2,0
14-06-2025,Karnataka,Bangalore,560079,3,1,0
14-06-2025,Karnataka,Bangalore,562125,1,1,0
15-06-2025,Karnataka,Bangalore,560003,1,0,0
15-06-2025,Karnataka,Bangalore,560049,1,0,0
15-06-2025,Karnataka,Bangalore,560057,3,1,0
15-06-2025,Karnataka,Bangalore,560066,1,0,0
15-06-2025,Karnataka,Bangalore,560070,1,0,0
15-06-2025,Karnataka,Bangalore,560076,1,0,0
15-06-2025,Karnataka,Bangalore,560086,0,1,0
15-06-2025,Karnataka,Bangalore,560087,0,1,0
15-06-2025,Karnataka,Bangalore,560091,1,0,0
15-06-2025,Karnataka,Bangalore,560097,1,0,0
15-06-2025,Karnataka,Bangalore,560099,2,0,0
17-06-2025,Karnataka,Bangalore,560006,0,1,0
17-06-2025,Karnataka,Bangalore,560011,1,0,0
17-06-2025,Karnataka,Bangalore,560022,2,0,0
17-06-2025,Karnataka,Bangalore,560045,0,2,0
17-06-2025,Karnataka,Bangalore,560050,2,0,0
17-06-2025,Karnataka,Bangalore,560061,2,1,0
17-06-2025,Karnataka,Bangalore,560075,0,1,0
17-06-2025,Karnataka,Bangalore,560076,0,2,0
17-06-2025,Karnataka,Bangalore,562106,1,1,0
16-06-2025,Karnataka,Bangalore,560001,2,0,0
16-06-2025,Karnataka,Bangalore,560018,2,0,0
16-06-2025,Karnataka,Bangalore,560028,1,0,0
16-06-2025,Karnataka,Bangalore,560051,2,2,0
16-06-2025,Karnataka,Bangalore,560054,1,1,0
16-06-2025,Karnataka,Bangalore,560063,1,0,0
16-06-2025,Karnataka,Bangalore,560075,2,1,0
16-06-2025,Karnataka,Bangalore,560100,0,2,0
16-06-2025,Karnataka,Bangalore,560103,0,1,0
16-06-2025,Karnataka,Bangalore,562125,1,0,0
18-06-2025,Karnataka,Bangalore,560015,1,0,0
18-06-2025,Karnataka,Bangalore,560023,7,0,0
18-06-2025,Karnataka,Bangalore,560024,0,1,0
18-06-2025,Karnataka,Bangalore,560032,1,2,0
18-06-2025,Karnataka,Bangalore,560058,1,1,0
18-06-2025,Karnataka,Bangalore,560060,3,0,0
18-06-2025,Karnataka,Bangalore,560085,1,1,0
18-06-2025,Karnataka,Bangalore,560086,2,2,0
18-06-2025,Karnataka,Bangalore,560089,1,0,0
18-06-2025,Karnataka,Bangalore,560099,1,1,0
19-06-2025,Karnataka,Bangalore,560018,1,1,0
19-06-2025,Karnataka,Bangalore,560021,1,0,0
19-06-2025,Karnataka,Bangalore,560022,4,0,0
19-06-2025,Karnataka,Bangalore,560030,3,1,0
19-06-2025,Karnataka,Bangalore,560033,0,2,0
19-06-2025,Karnataka,Bangalore,560056,1,0,0
19-06-2025,Karnataka,Bangalore,560057,2,0,0
19-06-2025,Karnataka,Bangalore,560064,3,4,0
19-06-2025,Karnataka,Bangalore,560077,2,1,0
19-06-2025,Karnataka,Bangalore,560084,1,1,0
19-06-2025,Karnataka,Bangalore,560102,0,1,0
19-06-2025,Karnataka,Bangalore,560103,0,1,0
19-06-2025,Karnataka,Bangalore,561203,1,0,0
19-06-2025,Karnataka,Bangalore,562106,1,1,0
01-09-2025,Karnataka,Bangalore,560001,1,0,0
01-09-2025,Karnataka,Bangalore,560009,1,0,0
01-09-2025,Karnataka,Bangalore,560021,3,0,0
01-09-2025,Karnataka,Bangalore,560026,2,2,0
01-09-2025,Karnataka,Bangalore,560036,2,0,0
01-09-2025,Karnataka,Bangalore,560045,1,0,0
01-09-2025,Karnataka,Bangalore,560060,2,0,0
01-09-2025,Karnataka,Bangalore,560064,1,0,0
01-09-2025,Karnataka,Bangalore,560076,3,0,0
01-09-2025,Karnataka,Bangalore,560079,1,0,0
01-09-2025,Karnataka,Bangalore,560083,1,0,0
01-09-2025,Karnataka,Bangalore,560091,7,0,0
01-09-2025,Karnataka,Bangalore,560100,3,0,0
01-09-2025,Karnataka,Bangalore,562130,1,0,0
03-09-2025,Karnataka,Bangalore,560015,1,0,0
03-09-2025,Karnataka,Bangalore,560018,1,0,0
03-09-2025,Karnataka,Bangalore,560029,1,0,0
03-09-2025,Karnataka,Bangalore,560033,2,0,0
03-09-2025,Karnataka,Bangalore,560045,3,0,0
03-09-2025,Karnataka,Bangalore,560048,1,0,0
03-09-2025,Karnataka,Bangalore,560049,1,0,0
03-09-2025,Karnataka,Bangalore,560056,0,1,0
03-09-2025,Karnataka,Bangalore,560070,3,0,0
03-09-2025,Karnataka,Bangalore,560076,1,0,0
03-09-2025,Karnataka,Bangalore,562106,2,0,0
03-09-2025,Karnataka,Bangalore,562149,0,1,0
03-09-2025,Karnataka,Bangalore,562157,2,0,0
02-09-2025,Karnataka,Bangalore,560017,1,0,0
02-09-2025,Karnataka,Bangalore,560032,6,2,0
02-09-2025,Karnataka,Bangalore,560035,1,0,0
02-09-2025,Karnataka,Bangalore,560045,5,0,0
02-09-2025,Karnataka,Bangalore,560048,1,0,0
02-09-2025,Karnataka,Bangalore,560049,1,0,0
02-09-2025,Karnataka,Bangalore,560062,2,0,0
02-09-2025,Karnataka,Bangalore,560070,2,1,0
02-09-2025,Karnataka,Bangalore,560084,1,0,0
02-09-2025,Karnataka,Bangalore,560098,1,1,0
06-09-2025,Karnataka,Bangalore,560037,1,1,0
06-09-2025,Karnataka,Bangalore,560040,1,0,0
06-09-2025,Karnataka,Bangalore,560045,4,1,0
06-09-2025,Karnataka,Bangalore,560047,5,0,0
06-09-2025,Karnataka,Bangalore,560054,1,0,0
06-09-2025,Karnataka,Bangalore,560057,2,0,0
06-09-2025,Karnataka,Bangalore,560070,1,0,0
06-09-2025,Karnataka,Bangalore,560076,1,2,0
06-09-2025,Karnataka,Bangalore,560085,1,0,0
06-09-2025,Karnataka,Bangalore,560103,1,0,0
06-09-2025,Karnataka,Bangalore,562125,0,1,0
04-09-2025,Karnataka,Bangalore,560006,1,0,0
04-09-2025,Karnataka,Bangalore,560011,1,0,0
04-09-2025,Karnataka,Bangalore,560030,2,0,0
04-09-2025,Karnataka,Bangalore,560033,3,0,0
04-09-2025,Karnataka,Bangalore,560053,0,1,0
04-09-2025,Karnataka,Bangalore,560064,1,1,0
04-09-2025,Karnataka,Bangalore,560068,2,1,0
04-09-2025,Karnataka,Bangalore,560080,0,1,0
04-09-2025,Karnataka,Bangalore,560083,1,0,0
04-09-2025,Karnataka,Bangalore,560099,1,1,0
05-09-2025,Karnataka,Bangalore,560033,1,0,0
05-09-2025,Karnataka,Bangalore,560047,1,0,0
05-09-2025,Karnataka,Bangalore,560056,1,1,0
05-09-2025,Karnataka,Bangalore,560072,1,0,0
05-09-2025,Karnataka,Bangalore,560085,1,0,0
05-09-2025,Karnataka,Bangalore,560097,2,1,0
07-09-2025,Karnataka,Bangalore,560019,1,0,0
07-09-2025,Karnataka,Bangalore,560027,1,0,0
07-09-2025,Karnataka,Bangalore,560049,0,1,0
07-09-2025,Karnataka,Bangalore,560058,2,0,0
07-09-2025,Karnataka,Bangalore,560078,2,0,0
07-09-2025,Karnataka,Bangalore,560086,1,0,0
07-09-2025,Karnataka,Bangalore,562157,1,0,0
08-09-2025,Karnataka,Bangalore,560008,0,2,0
08-09-2025,Karnataka,Bangalore,560018,2,0,0
08-09-2025,Karnataka,Bangalore,560021,1,0,0
08-09-2025,Karnataka,Bangalore,560030,1,0,0
08-09-2025,Karnataka,Bangalore,560043,1,3,0
08-09-2025,Karnataka,Bangalore,560058,1,0,0
08-09-2025,Karnataka,Bangalore,560068,3,1,0
08-09-2025,Karnataka,Bangalore,560073,1,0,0
08-09-2025,Karnataka,Bangalore,560077,1,0,0
08-09-2025,Karnataka,Bangalore,560091,2,0,0
08-09-2025,Karnataka,Bangalore,560094,1,1,0
08-09-2025,Karnataka,Bangalore,560103,0,1,0
08-09-2025,Karnataka,Bangalore,561203,1,0,0
09-09-2025,Karnataka,Bangalore,560020,1,0,0
09-09-2025,Karnataka,Bangalore,560021,2,1,0
09-09-2025,Karnataka,Bangalore,560029,2,0,0
09-09-2025,Karnataka,Bangalore,560036,2,0,0
09-09-2025,Karnataka,Bangalore,560037,1,0,0
09-09-2025,Karnataka,Bangalore,560039,1,0,0
09-09-2025,Karnataka,Bangalore,560047,3,0,0
09-09-2025,Karnataka,Bangalore,560061,1,0,0
09-09-2025,Karnataka,Bangalore,560077,1,2,0
09-09-2025,Karnataka,Bangalore,560094,2,1,0
09-09-2025,Karnataka,Bangalore,560105,1,1,0
11-09-2025,Karnataka,Bangalore,560002,1,0,0
11-09-2025,Karnataka,Bangalore,560022,0,1,0
11-09-2025,Karnataka,Bangalore,560026,4,0,0
11-09-2025,Karnataka,Bangalore,560032,2,0,0
11-09-2025,Karnataka,Bangalore,560045,4,1,0
11-09-2025,Karnataka,Bangalore,560067,2,0,0
